"id","text","n_tokens","document_ids","entity_ids","relationship_ids","covariate_ids"
"f702c7b6765a8888a8ea861f2a4c014d","""ứng khoán được kích hoạt, Quý Khách có thể giao dịch chứng khoán với các dịch vụ gửi tiền, giao dịch cổ phiếu, giao dịch trái phiếu, quản lý tài khoản… qua tất cả các kênh giao dịch trực tuyến, tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch.

2. Mở tài khoản online qua App MB:
+  Khách hàng chưa có tài khoản MBBank chỉ cần thực hiện 3 bước nhanh chóng để sở hữu tài khoản chứng khoán của MBS: Bước 1: Tải app MBBank và mở tài khoản Ngân hàng MB qua app, Bước 2: Định danh eKYC theo hướng dẫn trên app, Bước 3: Mở tài khoản chứng khoán ngay tại app.
+  Nếu quý khách hàng đã có tài khoản ngân hàng MB, hãy tải ứng dụng MB Bank, đăng nhập tài khoản""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '3d6b216c14354332b1bf1927ba168986'
 'adf4ee3fbe9b4d0381044838c4f889c8' 'de6fa24480894518ab3cbcb66f739266'
 'fa3c4204421c48609e52c8de2da4c654' '23becf8c6fca4f47a53ec4883d4bf63f'
 '80a04aa18cd649d584292f23b10c0727' '4e9ca18ccc1d4527a3bc035d07f5e162'
 '5564257e89f1428486a64fcf52f49490' '83c76fbd2a004d90a5b0a6736ffed61d'
 'd9779c41e3c74fe0b26e23822a4b995b' '9d7a563b3b2d405092c31f1fe08cff77'
 'bd43f3d439a54781bd4b721a9a269b92' 'adc0f95733e74351a891c4dadf650a52']","['16d5a528d6374612b87a5656e8d95193' 'c19cf2d7b067421990ab9f3acec9e736'
 '6e3c8aa3abab475bb0148faa9112f0bf']","['732598f6-f755-4b47-a0cf-6e698e972e27'
 '63180f27-d0ae-4e61-89c2-7cacb81f9a9d'
 '5d46b690-62d0-43ff-b70b-ee7dfec090ad']"
"fe776e2fb42accc6008bfd9f9c017855","""ài khoản Ngân hàng MB qua app, Bước 2: Định danh eKYC theo hướng dẫn trên app, Bước 3: Mở tài khoản chứng khoán ngay tại app.
+  Nếu quý khách hàng đã có tài khoản ngân hàng MB, hãy tải ứng dụng MB Bank, đăng nhập tài khoản và thực hiện mở tài khoản chứng khoán MBS
Sau khi đăng ký mở tài khoản online thành công và được MBS kích hoạt mở tài khoản, Quý Khách có thể sử dụng ngay tài khoản để giao dịch chứng khoán với các dịch vụ giao dịch cổ phiếu, giao dịch trái phiếu, giao dịch gửi tiền, quản lý tài khoản qua kênh giao dịch trực tuyến, qua tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch.

Hướng dẫn mở tài khoản: Xem chi tiết tại đây
Video hướng""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'adf4ee3fbe9b4d0381044838c4f889c8'
 'eebcc7ec8e3e4df7aea83659bbdc2199' '23becf8c6fca4f47a53ec4883d4bf63f'
 '0ec262c2cfef4dd581f3655e5e496e31' '80a04aa18cd649d584292f23b10c0727'
 '4e9ca18ccc1d4527a3bc035d07f5e162' '5564257e89f1428486a64fcf52f49490'
 'd9779c41e3c74fe0b26e23822a4b995b' '9d7a563b3b2d405092c31f1fe08cff77'
 '225105a7be14447cb03186bd40756059' 'efce8a9d61254447a26aee99e53f0398'
 '4a75a9f0b18a48bea9c0601c0fc395c4']","['21ed913271614cbeb1b754cdbbef13af' 'cb6fcf84e3d04ef59b01f97ac94823a1'
 '60724b8b268044b69a4b3d939f1757e2' 'd931685d35e149909472f736114ca62f'
 '3f5e9927a4114a958d75f5ed313526a8' 'e67ce34d48364422973ccf3a6b57af83'
 '98773a34c9bb474d8a789ea08f57250e' 'ae260498423e4d55aa413423cd0eb20b'
 '4aeecb9d885743ca9373337a43957dd8']",['8d82d468-6792-42ba-8ff8-7d0dd11af2dd']
"4d28b35e2fd1fe04534b8fe505fb07cc","""iao dịch trái phiếu, giao dịch gửi tiền, quản lý tài khoản qua kênh giao dịch trực tuyến, qua tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch.

Hướng dẫn mở tài khoản: Xem chi tiết tại đây
Video hướng dẫn mở tài khoản: Xem chi tiết tại đây

3. Mở tài khoản online qua website: http://open24.mbs.com.vn/
Sau khi đăng ký mở tài khoản online thành công Quý khách vui lòng thực hiện theo hướng dẫn đã được MBS gửi qua email của Quý khách để được kích hoạt tài khoản.
Khi mở tài khoản giao dịch chứng khoán tại MBS, Khách hàng có các lựa chọn sau:
Tài khoản theo thông tin cá nhân: Hệ thống tự động gợi ý danh sách STK theo thông tin cá nhận KH (SĐT/CCCD/Ngày tháng năm sinh) đã khai b""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'adf4ee3fbe9b4d0381044838c4f889c8'
 '80a04aa18cd649d584292f23b10c0727' '4e9ca18ccc1d4527a3bc035d07f5e162'
 '5564257e89f1428486a64fcf52f49490' '9d7a563b3b2d405092c31f1fe08cff77'
 '4a75a9f0b18a48bea9c0601c0fc395c4']","['1505dfebbfb04652b0ba57de1a251d67' '97a21db5f5954e2c8868b298a3f0090e'
 '98773a34c9bb474d8a789ea08f57250e' '1121b50f7858427fa679d81861238825']",['53c2eb65-3dc9-4069-b461-fb56f9c442a1']
"43fe3eabe57a1961a64491c86cb08d67","""t tài khoản.
Khi mở tài khoản giao dịch chứng khoán tại MBS, Khách hàng có các lựa chọn sau:
Tài khoản theo thông tin cá nhân: Hệ thống tự động gợi ý danh sách STK theo thông tin cá nhận KH (SĐT/CCCD/Ngày tháng năm sinh) đã khai báo. Trường hợp thông tin của KH trùng với tài khoản số đẹp thì KH chuyển sang chức năng chọn Tài khoản theo sở thích/Tài khoản số đẹp mất phí để mở tài khoản
Tài khoản theo sở thích: KH có thể tự nhập STK theo sở thích (KH nhập đủ 6 ký tự)
Tài khoản theo số đẹp (mất phí): Hệ thống tự động gợi ý danh sách tài khoản số đẹp và giá tiền theo cụm số khách hàng nhập.
Đối với Khách hàng chọn tài khoản theo số đẹp (Mất phí): Khách hàng sẽ nh""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '3b6cd96a27304614850709aba1c9598b' '100c2fccd7f74d9281707082f062ba72'
 'e19287afe00a431f9a593a4827d1b448']","['a2cb46c226b94831853a5d28c5d94b0a' '90f5597a558a4652bded9001a4ec2e56'
 'c23761290af24cf29adc1ee8644bdad0']","['6c652e25-aa71-4919-acf2-31751d46e1e6'
 '9ce35b4a-b514-4e3d-aa55-0046b3e6b64c']"
"9a19753353f40064a6811288ab2c7556","""đủ 6 ký tự)
Tài khoản theo số đẹp (mất phí): Hệ thống tự động gợi ý danh sách tài khoản số đẹp và giá tiền theo cụm số khách hàng nhập.
Đối với Khách hàng chọn tài khoản theo số đẹp (Mất phí): Khách hàng sẽ nhận được sms và email theo SĐT và email đăng ký v/v Thông tin phí mở tài khoản số đẹp. Hướng dẫn nộp phí tại đây.
      - Hướng dẫn hoàn thiện hồ sơ:
Để hoàn tất thủ tục mở Tài khoản, Quý khách in bộ hợp đồng và cung cấp các giấy tờ theo hướng dẫn chi tiết tại Email MBS gửi Quý Khách hàng và gửi/mang bộ hồ sơ tới các chi nhánh/ phòng giao dịch của MBS. (Danh sách các CN/PGD MBS tại đây).
- Hướng dẫn in, ký hồ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '3b6cd96a27304614850709aba1c9598b' 'b0dd60e11dad4ff782623acf039b3948'
 'c1a146d7fb16429ea6d0aa2a55ee597f' 'c79d686eba044c5586c706cdc096817d'
 '378fc7636eeb4aabbfd40995a6960c64' 'f2c06f3a0c704296bf3353b91ee8af47']","['907ec65076e5494a8631efffb81b3178' '2dc7f6b230db452190a09643ca3d5ec0'
 '90f5597a558a4652bded9001a4ec2e56' 'e7d3fe0f87ff47f5a4c8d9572d27245a'
 '6f7165b558ae427ca14b2b16d1e8e204' '45c4ed77967746e485ec9e52c0dcc0d2'
 'de51b828ce1f442bbb19a7b20bce9dda']",['d5306990-e7cf-4d92-abd5-23524242d6f7']
"60ebabe690f6d6bd2408ac12e84701ab","""ồng và cung cấp các giấy tờ theo hướng dẫn chi tiết tại Email MBS gửi Quý Khách hàng và gửi/mang bộ hồ sơ tới các chi nhánh/ phòng giao dịch của MBS. (Danh sách các CN/PGD MBS tại đây).
- Hướng dẫn in, ký hồ sơ: Xem chi tiết tại đây

Mở tài khoản trực tiếp
- Quý khách có nhu cầu mở tài khoản giao dịch chứng khoán tại MBS chỉ cần mang chứng minh thư nhân dân/ Căn cước công dân còn hiệu lực đến các chi nhánh/ phòng giao dịch của MBS trên toàn quốc để làm thủ tục mở tài khoản giao dịch chứng khoán. (Danh sách các CN/PGD MBS tại đây).
- Để được hỗ trợ thêm thông tin, vui lòng liên hệ Tổng đài 19009088 các ngày làm việc.
Chuyển giao dị""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['6102fc6619ed422ebc42588bfa97355d' 'ceadf262ef834e9ab146b20650912cae'
 '5d3344f45e654d2c808481672f2f08dd' 'f512103ed4624accac6cbbf90d7d250a'
 '2325dafe50d1435cbee8ebcaa69688df' '469aeef98cd1421fa123277b93d7b83a'
 '2fb66f9a0de6406d83b61742a3b52cd6']","['bdee1849252749efa2e671ed87641f61' '372f78df13f9452b84d898c703a1ba95'
 '3730b5d759ba4fd28a54af0a02151f09' '82b7f7c27e2348f880c94ffb80942de7']",['feb01832-659f-40c7-aa10-c5d87b0393f9']
"a9baed6c1234760eb79ab79ad2e3c4b8","""dịch của MBS trên toàn quốc để làm thủ tục mở tài khoản giao dịch chứng khoán. (Danh sách các CN/PGD MBS tại đây).
- Để được hỗ trợ thêm thông tin, vui lòng liên hệ Tổng đài 19009088 các ngày làm việc.
Chuyển giao dịch về MBS
- Theo quy định của Ủy ban Chứng khoán Nhà nước, một nhà đầu tư có thể có nhiều tài khoản giao dịch tại các công ty chứng khoán khác nhau. Do đó, Quý khách có thể mở thêm tài khoản giao dịch chứng khoán tại MBS đồng thời chuyển tiền và số dư chứng khoán sang tài khoản tại MBS để thực hiện giao dịch và sử dụng sản phẩm dịch vụ tốt nhất.
Quy định về Bảo vệ Dữ liệu cá nhân
A. QUY ĐỊNH VỀ BẢO VỆ D�""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' '077d2820ae1845bcbb1803379a3d1eae'
 '6102fc6619ed422ebc42588bfa97355d' 'b0e6cfd979ea48b997019b059999d3c2']",['de3b561f5cce4c83bccb39180e362c97' '9535f4d754044e128cd3951a9d2e3702'],"['9f1363ef-706d-4d09-92df-cafdee1dc2e2'
 '38a94111-2d85-4e3b-93db-c8dadfc4f807']"
"84d2fded9e5586dd584e403e106085ca","""ại MBS đồng thời chuyển tiền và số dư chứng khoán sang tài khoản tại MBS để thực hiện giao dịch và sử dụng sản phẩm dịch vụ tốt nhất.
Quy định về Bảo vệ Dữ liệu cá nhân
A. QUY ĐỊNH VỀ BẢO VỆ DỮ LIỆU CÁ NHÂN
Quy định về bảo vệ dữ liệu cá nhân này (gọi tắt là “Quy định BVDLCN”) được Công ty cổ phần chứng khoán MB (“MBS”) công bố và thông báo công khai trên website của MBS, có hiệu lực từ ngày 01/07/2023 và được áp dụng theo pháp luật Việt Nam. Bằng việc sử dụng các sản phẩm, dịch vụ, tiện ích và/hoặc thực hiện bất kỳ giao dịch, quan hệ nào với MBS theo bất kỳ phương thức nào, tổ chức, cá nhân cần""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' '3b6cd96a27304614850709aba1c9598b'
 'bef16fb5fd7344cca5e295b13ef3e0cd' 'ef00ec3a324f4f5986141401002af3f6']","['a2cb46c226b94831853a5d28c5d94b0a' 'c20ecfc93b3a4875ade5c92cfe4b94a1'
 '0bc00f14e6194df7b0fe9ef9ba28d34f']","['d924be3f-9bda-42d2-bb7b-dc752612bd7b'
 'ef7294e2-575f-472b-a76e-756bd56243cf']"
"c4a15b4c2991a5c14031f996e99ba460","""được áp dụng theo pháp luật Việt Nam. Bằng việc sử dụng các sản phẩm, dịch vụ, tiện ích và/hoặc thực hiện bất kỳ giao dịch, quan hệ nào với MBS theo bất kỳ phương thức nào, tổ chức, cá nhân cần đọc, hiểu rõ và mặc nhiên chấp thuận, tuân thủ Quy định BVDLCN dưới đây:

I. Mục tiêu và phạm vi của quy định
1. Quy định các hoạt động của MBS về việc thu thập, mục đích, loại dữ liệu, cách thức, địa điểm xử lý dữ liệu cá nhân, phạm vi sử dụng dữ liệu cá nhân, thời hạn xử lý, thời gian lưu trữ dữ liệu cá nhân và các biện pháp mà MBS xử lý, quản lý ca""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'a542fd7aed7341468028928937ea2983'
 '1c5e296a5ac541c1b5cac4357537c22d']",['4bc7dc91ede345dfb63d7d4f7ac3554f' '0b2b815c9f834aaaac0c341097def9ba'],['fdb0e1b7-7f40-4dc5-8ccd-575db8da6384']
"99db7b89b640a0c2570b3bb8e21f43f7","""cách thức, địa điểm xử lý dữ liệu cá nhân, phạm vi sử dụng dữ liệu cá nhân, thời hạn xử lý, thời gian lưu trữ dữ liệu cá nhân và các biện pháp mà MBS xử lý, quản lý các dữ liệu cá nhân của Khách hàng trong quá trình Khách hàng sử dụng hoặc tương tác với các sản phẩm, dịch vụ, trang tin điện tử hoặc dịch vụ của MBS và/hoặc thực hiện bất kỳ giao dịch, quan hệ nào với MBS.
2. Quy định BVDLCN có phạm vi áp dụng kể từ khi Khách hàng tương tác, giao tiếp, xác lập bất kỳ quan hệ, giao dịch nào và/hoặc truy cập, sử dụng các kênh, nền tảng, ứng dụng của MBS.
3. MBS kh""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '5ecf534a9ffe46e0b1c2144110c691c0' '4d183e7007624fcd98af96b9d752c16d']","['424ae71c56024094a02e6fd9bfcfbb04' '40293e74dbc643e8ab6546dff759ac7c'
 '1834b753dc7f4a8b98c2317a551b56ee']","['f68016df-b95a-4a13-803f-dcc1d739dee3'
 'a44a4009-5b3e-4643-a73c-9374399a82f7'
 '6725e3b2-b681-435c-b657-053740346693']"
"85866d97200f421b7d8eaa3b9663908c","""Quy định BVDLCN có phạm vi áp dụng kể từ khi Khách hàng tương tác, giao tiếp, xác lập bất kỳ quan hệ, giao dịch nào và/hoặc truy cập, sử dụng các kênh, nền tảng, ứng dụng của MBS.
3. MBS khuyến nghị Khách hàng cần đọc kỹ Quy định BVDLCN này và thường xuyên kiểm tra website của MBS, các thông báo của MBS theo bất kỳ phương thức nào để cập nhật bất kỳ thay đổi nào của MBS về Quy định BVDLCN. Đồng thời MBS cũng khuyến nghị Khách hàng thường xuyên kiểm tra lại thông tin của mình để cập nhật bất kỳ thay đổi nào mà MBS có thể thực hiện theo các quy định được nêu tại Quy định này. Khách hàng đồng ý áp dụng, phối hợp và cam kết tu""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d']",['0b2b815c9f834aaaac0c341097def9ba' 'd9b127eab2f64e338d7adcd186786a45'],"['332d6dc3-7c4a-4b2f-bce8-31138476e3af'
 'ee813577-cf25-4b88-b88c-4a98b8f2776e'
 '5a4d7abf-8fe7-4892-af51-5a5ead4df68d'
 '690e694e-8b8a-4709-a4bd-5f7b65a9f8e2']"
"10c4087ea9328fcec618be8c8c72a545","""cũng khuyến nghị Khách hàng thường xuyên kiểm tra lại thông tin của mình để cập nhật bất kỳ thay đổi nào mà MBS có thể thực hiện theo các quy định được nêu tại Quy định này. Khách hàng đồng ý áp dụng, phối hợp và cam kết tuân thủ Quy định BVDLCN.
II. Giải thích từ ngữ
1.“Dữ liệu cá nhân”là thông tin dưới dạng ký hiệu, chữ viết, chữ số, hình ảnh, âm thanh hoặc dạng tương tự trên môi trường điện tử gắn liền với một con người cụ thể hoặc giúp xác định một con người cụ thể. Dữ liệu cá nhân bao gồm Dữ liệu cá nhân cơ bản và Dữ liệu cá nhân nhạy cảm.
2.“Dữ liệu cá nhân cơ bản”là thông tin cơ bản nhất của một cá nhân, bao gồm: 
Họ,""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '5ecf534a9ffe46e0b1c2144110c691c0' '4d183e7007624fcd98af96b9d752c16d'
 '718c507cb8ac49e6a35c251ac951b5ca' 'b45ef27279c043269b23b894461d7d8c']","['d053ea9432a24fb192e8d6aa993b0caa' '400d10f2ee1d49be9a66efa34dada0e6'
 'a18f7c9f58ca49d6acf18e1ca69d3033' '45c42e619f5e488f914608780dcf0579']",['328e8399-70ab-4f07-bd2b-207aa0585cf8']
"595dc3457df06d08ab6fd04192ca4288","""cụ thể hoặc giúp xác định một con người cụ thể. Dữ liệu cá nhân bao gồm Dữ liệu cá nhân cơ bản và Dữ liệu cá nhân nhạy cảm.
2.“Dữ liệu cá nhân cơ bản”là thông tin cơ bản nhất của một cá nhân, bao gồm: 
Họ, chữ đệm và tên khai sinh, tên gọi khác (nếu có);
Ngày, tháng, năm sinh; ngày, tháng, năm chết hoặc mất tích;
Giới tính;
Nơi sinh, nơi đăng ký khai sinh, nơi thường trú, nơi tạm trú, nơi ở hiện tại, quê quán, địa chỉ liên hệ;
Quốc tịch;
Hình ảnh của cá nhân;
Số điện thoại, số chứng minh nhân dân, số định danh cá nhân, số hộ chiếu, số giấy phép lái xe, số biển số xe, số mã số thuế cá nhân, số bảo hiểm xã h""",300,['d1d8f00369755e0157bedf841fd57ee7'],['5ecf534a9ffe46e0b1c2144110c691c0' 'b45ef27279c043269b23b894461d7d8c'],['45c42e619f5e488f914608780dcf0579'],['08e17b5b-490e-4603-9962-a22d03ccaeb5']
"27dcc94d9b7fde810dec04243d5f4424","""ại, quê quán, địa chỉ liên hệ;
Quốc tịch;
Hình ảnh của cá nhân;
Số điện thoại, số chứng minh nhân dân, số định danh cá nhân, số hộ chiếu, số giấy phép lái xe, số biển số xe, số mã số thuế cá nhân, số bảo hiểm xã hội, số thẻ bảo hiểm y tế;
Tình trạng hôn nhân;
Thông tin về mối quan hệ gia đình (cha mẹ, con cái);
Thông tin về tài khoản số của cá nhân; dữ liệu cá nhân phản ánh hoạt động, lịch sử hoạt động trên không gian mạng;
Các thông tin khác gắn liền với một con người cụ thể hoặc giúp xác định một con người cụ thể mà không thuộc trường hợp Dữ liệu cá nhân nhạy cảm.
“Dữ liệu cá nhân nhạy cảm” là dữ liệu, thông tin cá nhân gắn liền với quyền""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['8d141c0b80f74b79a05eed7fe161fe49' '5ecf534a9ffe46e0b1c2144110c691c0'
 '10983a248cc448c59c94df4d1d0898f0' 'e2ec7d3cdbeb4dd086ae6eb399332363'
 '67f10971666240ea930f3b875aabdc1a' '8b95083939ad4771b57a97c2d5805f36'
 '3c4062de44d64870a3cc5913d5769244' '24652fab20d84381b112b8491de2887e'
 'd4602d4a27b34358baa86814a3836d68' '36be44627ece444284f9e759b8cd25c6']","['057641c1476247958d8c357e17095d8e' '2b3bea0d9ede41f193828526bcb8e02c'
 '236dd7dce9ee4cf5918fddd44b4863e5' '9e92fed814a64d9d88bfab9a227859d3'
 '7dccecb29d3a419093b279b22e207539' '89857eb61e63461cbad7c5014f5098f9']",['c35a2c7d-720d-414b-ab2d-12ad222a72eb']
"bc43017fa804602eec26c90d6d112e06","""Các thông tin khác gắn liền với một con người cụ thể hoặc giúp xác định một con người cụ thể mà không thuộc trường hợp Dữ liệu cá nhân nhạy cảm.
“Dữ liệu cá nhân nhạy cảm” là dữ liệu, thông tin cá nhân gắn liền với quyền riêng tư của cá nhân mà khi xâm phạm sẽ gây ảnh hưởng trực tiếp tới quyền và lợi ích hợp pháp của cá nhân, bao gồm: 
Quan điểm chính trị, quan điểm tôn giáo;
Tình trạng sức khỏe và đời tư được ghi trong hồ sơ bệnh án, không bao gồm thông tin về nhóm máu;
Thông tin liên quan đến nguồn gốc chủng tộc, nguồn gốc dân tộc;
Thông tin về đặc điểm di truyền được thừa hưởng hoặc có được của cá nhân; 
Thông tin về""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['d4602d4a27b34358baa86814a3836d68' 'a64b4b17b07a44e4b1ac33580d811936'
 '423b72bbd56f4caa98f3328202c1c3c9' '5c7ef01f46a94641bf1ae5cd25f8a538'
 'aefde1f7617f4c0e9aed31db77f6d862' 'ad52ba79a84748a49067e53b1d5095f9'
 '289616058bf4495887292003b27ba216' '7ffa3a064bce468082739c5a164df5a3'
 'ce36d1d637cf4a4e93f5e37ffbc6bd76']","['7b2e7a0d910c4988a7b64489f4159a65' '38630cf0996f4cff8d32b2dbdaa5ba85'
 'bd0fb68ac7014b91a314c93ec55897f5' 'f24dcb3cd6d644f8af2b6c47983e280b'
 'b1cad695afbc4ec3bbcd46ea34bd26ca' '72f7974758d74e5d89ddb64ad739abb8'
 'e6ee83249adf4e14b98d1676b1c6b05f']",['4af37a0d-aee7-4021-95e9-8c5b82bcb795']
"e8d077c7aea2ce872593c6e0d8ad3df4","""ghi trong hồ sơ bệnh án, không bao gồm thông tin về nhóm máu;
Thông tin liên quan đến nguồn gốc chủng tộc, nguồn gốc dân tộc;
Thông tin về đặc điểm di truyền được thừa hưởng hoặc có được của cá nhân; 
Thông tin về thuộc tính vật lý, đặc điểm sinh học riêng của cá nhân;
Thông tin về đời sống tình dục, xu hướng tình dục của cá nhân;
Dữ liệu về tội phạm, hành vi phạm tội được thu thập, lưu trữ bởi các cơ quan thực thi pháp luật;
Thông tin khách hàng của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài, tổ chức cung ứng dịch vụ trung gian thanh toán, các tổ chức được phép khác, gồm: thông tin định danh khách hàng theo quy định của pháp luật, thông tin về tài kho""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '1033a18c45aa4584b2aef6ab96890351'
 'ad52ba79a84748a49067e53b1d5095f9' '289616058bf4495887292003b27ba216'
 'ce36d1d637cf4a4e93f5e37ffbc6bd76' 'eeb9c02c0efa4131b9e95d33c31019fc'
 '7b2472c5dd9949c58828413387b94659' 'bdddcb17ba6c408599dd395ce64f960a']","['f3c3dd44cf50495c81e362174991242e' 'f805fd9fe42947a38b92a3db6e8cc986'
 'e8b956218d5c4e5d9d390abcf527a514' '9525aa223d774e62ad856c2201cfab1b']",['0fb02361-5e01-4eca-bf75-f7e5a7d5bd35']
"6742be446922dd121eefd8afff18537b",""";
Thông tin khách hàng của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài, tổ chức cung ứng dịch vụ trung gian thanh toán, các tổ chức được phép khác, gồm: thông tin định danh khách hàng theo quy định của pháp luật, thông tin về tài khoản, thông tin về tiền gửi, thông tin về tài sản gửi, thông tin về giao dịch, thông tin về tổ chức, cá nhân là bên bảo đảm tại tổ chức tín dụng, chi nhánh ngân hàng, tổ chức cung ứng dịch vụ trung gian thanh toán;
Dữ liệu về vị trí của cá nhân được xác định qua dịch vụ định vị;
Dữ liệu cá nhân khác được pháp luật quy định là đặc thù và cần có biện pháp bảo mật cần thiết.
3.“Xử lý dữ liệu cá nhân” là một hoặc nhiều hoạt độ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '1033a18c45aa4584b2aef6ab96890351'
 '5f1fc373a8f34050a5f7dbd8ac852c1b' 'bc70fee2061541148833d19e86f225b3'
 '0fc15cc3b44c4142a770feb4c037a6f7' 'a24e9df02e1b4b43bf6324b039e28285']",['86c2b3749a3c4342bbb3a8c70c3a76a0' '7747cd2048f94d378e83265b9561d921'],"['65bfd5f1-6467-46c0-ab13-b28172930234'
 'e0eb7a32-35c7-4b92-8965-4d8700b748ac'
 '3b743222-8ab2-43af-bf2a-2d6ab6b4b8e9']"
"4e9cd7c817b157e416ae8f8ffed06c56","""về vị trí của cá nhân được xác định qua dịch vụ định vị;
Dữ liệu cá nhân khác được pháp luật quy định là đặc thù và cần có biện pháp bảo mật cần thiết.
3.“Xử lý dữ liệu cá nhân” là một hoặc nhiều hoạt động tác động tới dữ liệu cá nhân, như: thu thập, ghi, phân tích, xác nhận, lưu trữ, chỉnh sửa, công khai, kết hợp, truy cập, truy xuất, thu hồi, mã hóa, giải mã, sao chép, chia sẻ, truyền đưa, cung cấp, chuyển giao, xóa, hủy dữ liệu cá nhân hoặc các hành động khác có liên quan.
4. “Xử lý dữ liệu cá nhân tự động” là hình thức xử lý dữ liệu cá nhân được thực hiện bằng phương tiện điện tử nhằm đánh giá, ph""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['5ecf534a9ffe46e0b1c2144110c691c0' 'ab3a5a6713244fd595a1ace978c3d960'
 '02a88c0d128e4586b2f1f64329786d3c' '1ca41537c47c4752a17a44d1d7086d96']","['6b2586cc1f8e4dc8af64913af63d9837' '7983bfa8d173414685272b3844d6612e'
 '9a8a2e5e3f2645619a0403532d935afe']","['bcb5003d-b1c1-4efd-8e00-142fa36d67fd'
 '6570faed-c65d-4fc7-b081-3f48c9cf3c7c']"
"d85a9f80c3a8b981f89c9aeaf3defe13","""ấp, chuyển giao, xóa, hủy dữ liệu cá nhân hoặc các hành động khác có liên quan.
4. “Xử lý dữ liệu cá nhân tự động” là hình thức xử lý dữ liệu cá nhân được thực hiện bằng phương tiện điện tử nhằm đánh giá, phân tích, dự đoán hoạt động của một con người cụ thể, như: thói quen, sở thích, mức độ tin cậy, hành vi, địa điểm, xu hướng, năng lực và các trường hợp khác.
5. “Chủ thể dữ liệu” là cá nhân được dữ liệu cá nhân phản ánh.
6. “Khách hàng” là tổ chức, cá nhân tiếp cận, tìm hiểu, đăng ký, sử dụng sản phẩm, dịch vụ, tiện ích và/hoặc có quan hệ/giao dịch trong quá trình hoạt động, cung cấp các sản phẩm, dịch vụ,""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '1ca41537c47c4752a17a44d1d7086d96'
 '7e0d14ca308b4796bdc675a64bd3a36e']",['571f65acb3134490932feeb91b01cca3' 'f0c21c67baac47f097f74f5055b89877'],"['1e7c117d-cdc2-4c21-99ce-91ca0eca89c1'
 '8007d017-2bfa-4923-93f5-4388aefdb4f0']"
